order_id,customer_id,product_id,order_date,delivery_date,city,category,payment_method,quantity,order_amount
901929,486,16,2025-02-14,2025-02-20,Pune,Footwear,Prepaid,1,3900.0
901930,415,33,2024-05-01,2024-05-04,Mumbai,Beauty & Personal Care,Prepaid,2,1480.0
901931,594,44,2024-09-09,2024-09-11,Hyderabad,Accessories,Prepaid,2,2260.0
901932,19,5,2024-11-05,2024-11-09,Kochi,Fashion & Apparel,Prepaid,2,3920.0
901933,59,8,2024-07-27,2024-07-29,Delhi NCR,Fashion & Apparel,COD,1,1870.0
901934,492,35,2025-01-16,2025-01-21,Chennai,Beauty & Personal Care,Prepaid,1,590.0
901935,557,18,2025-01-19,2025-01-22,Mumbai,Electronics,Prepaid,1,13140.0
901936,329,31,2024-11-24,2024-11-29,Hyderabad,Home & Kitchen,COD,1,1740.0
901937,213,21,2024-11-12,2024-11-15,Bangalore,Electronics,COD,1,9950.0
901938,597,42,2024-11-01,2024-11-03,Mumbai,Accessories,COD,2,1620.0
901939,499,41,2024-07-25,2024-07-31,Mumbai,Accessories,Prepaid,1,1390.0
901940,23,36,2024-10-26,2024-10-31,Pune,Beauty & Personal Care,Prepaid,1,1130.0
901941,217,21,2024-09-27,2024-10-02,Mumbai,Electronics,Prepaid,1,9950.0
901942,298,37,2024-06-07,2024-06-11,Mumbai,Beauty & Personal Care,COD,1,810.0
901943,160,16,2024-10-20,2024-10-23,Pune,Footwear,Prepaid,1,3900.0
901944,178,16,2024-10-27,2024-11-02,Chennai,Footwear,COD,1,3900.0
901945,141,9,2024-08-09,2024-08-11,Bangalore,Footwear,COD,1,3370.0
901946,460,11,2024-10-11,2024-10-14,Delhi NCR,Footwear,Prepaid,2,5120.0
901947,324,9,2025-02-25,2025-03-01,Mumbai,Footwear,Prepaid,1,3370.0
901948,436,6,2024-09-05,2024-09-08,Mumbai,Fashion & Apparel,Prepaid,2,3020.0
901949,553,47,2025-01-25,2025-01-29,Hyderabad,Accessories,COD,1,890.0
901950,538,2,2024-07-30,2024-08-02,Bangalore,Fashion & Apparel,Prepaid,1,1190.0
901951,423,7,2024-07-26,2024-08-01,Bangalore,Fashion & Apparel,COD,1,2150.0
901952,180,46,2024-09-01,2024-09-03,Pune,Accessories,COD,1,1320.0
901953,218,45,2024-07-15,2024-07-19,Bangalore,Accessories,Prepaid,2,2580.0
901954,95,37,2025-03-29,2025-04-02,Mumbai,Beauty & Personal Care,Prepaid,1,810.0
901955,354,22,2024-07-30,2024-08-05,Chennai,Electronics,COD,1,13330.0
901956,273,11,2024-06-05,2024-06-10,Hyderabad,Footwear,Prepaid,1,2560.0
901957,146,21,2024-11-20,2024-11-26,Hyderabad,Electronics,COD,2,19900.0
901958,147,28,2024-09-01,2024-09-06,Mumbai,Home & Kitchen,Prepaid,1,3170.0
901959,214,7,2024-11-06,2024-11-09,Bangalore,Fashion & Apparel,Prepaid,1,2150.0
901960,501,42,2024-06-16,2024-06-21,Kochi,Accessories,Prepaid,1,810.0
901961,21,31,2024-10-03,2024-10-07,Mumbai,Home & Kitchen,Prepaid,1,1740.0
901962,384,6,2024-06-16,2024-06-18,Chennai,Fashion & Apparel,Prepaid,2,3020.0
901963,468,38,2024-11-18,2024-11-24,Chennai,Beauty & Personal Care,COD,1,510.0
901964,101,34,2024-10-19,2024-10-24,Bangalore,Beauty & Personal Care,COD,1,410.0
901965,558,3,2024-07-09,2024-07-13,Kochi,Fashion & Apparel,Prepaid,1,1770.0
901966,80,26,2024-04-09,2024-04-11,Mumbai,Home & Kitchen,Prepaid,1,2250.0
901967,154,32,2024-09-05,2024-09-09,Chennai,Home & Kitchen,Prepaid,2,3980.0
901968,118,28,2024-11-05,2024-11-08,Delhi NCR,Home & Kitchen,Prepaid,1,3170.0
901969,227,27,2025-01-15,2025-01-17,Bangalore,Home & Kitchen,COD,2,2160.0
901970,571,40,2025-03-15,2025-03-20,Delhi NCR,Beauty & Personal Care,COD,2,1080.0
901971,9,24,2024-09-12,2024-09-17,Bangalore,Electronics,COD,2,22900.0
901972,306,29,2025-01-27,2025-01-29,Chennai,Home & Kitchen,Prepaid,1,2450.0
901973,192,25,2024-05-03,2024-05-07,Bangalore,Home & Kitchen,COD,1,3150.0
901974,268,11,2024-10-24,2024-10-27,Delhi NCR,Footwear,Prepaid,1,2560.0
901975,343,13,2024-06-13,2024-06-18,Chennai,Footwear,COD,1,3000.0
901976,390,25,2024-06-13,2024-06-16,Mumbai,Home & Kitchen,COD,1,3150.0
901977,38,39,2024-11-07,2024-11-11,Bangalore,Beauty & Personal Care,COD,1,780.0
901978,320,23,2024-05-19,2024-05-22,Bangalore,Electronics,COD,1,12780.0
901979,532,22,2025-03-05,2025-03-07,Pune,Electronics,COD,1,13330.0
901980,46,16,2024-07-25,2024-07-30,Bangalore,Footwear,Prepaid,1,3900.0
901981,364,4,2024-07-28,2024-08-01,Hyderabad,Fashion & Apparel,COD,1,970.0
901982,518,31,2024-04-12,2024-04-15,Bangalore,Home & Kitchen,COD,2,3480.0
901983,416,36,2024-11-14,2024-11-20,Hyderabad,Beauty & Personal Care,Prepaid,1,1130.0
901984,500,39,2024-06-28,2024-07-04,Delhi NCR,Beauty & Personal Care,COD,1,780.0
901985,199,7,2024-08-24,2024-08-26,Bangalore,Fashion & Apparel,Prepaid,1,2150.0
901986,252,46,2025-01-16,2025-01-21,Kochi,Accessories,Prepaid,1,1320.0
901987,456,24,2024-04-07,2024-04-10,Bangalore,Electronics,Prepaid,1,11450.0
901988,8,35,2024-08-01,2024-08-05,Delhi NCR,Beauty & Personal Care,Prepaid,1,590.0
901989,502,9,2025-03-16,2025-03-20,Mumbai,Footwear,COD,3,10110.0
901990,60,39,2024-07-15,2024-07-21,Bangalore,Beauty & Personal Care,Prepaid,2,1560.0
901991,223,31,2025-01-16,2025-01-22,Pune,Home & Kitchen,COD,2,3480.0
901992,422,6,2025-03-24,2025-03-29,Bangalore,Fashion & Apparel,Prepaid,1,1510.0
901993,248,13,2024-06-20,2024-06-25,Hyderabad,Footwear,Prepaid,1,3000.0
901994,180,7,2025-02-18,2025-02-23,Pune,Fashion & Apparel,COD,1,2150.0
901995,342,16,2024-11-27,2024-12-01,Hyderabad,Footwear,COD,1,3900.0
901996,192,9,2024-09-11,2024-09-17,Bangalore,Footwear,Prepaid,1,3370.0
901997,272,20,2024-12-09,2024-12-13,Delhi NCR,Electronics,Prepaid,1,12810.0
901998,319,30,2025-01-24,2025-01-26,Chennai,Home & Kitchen,Prepaid,2,5100.0
901999,183,15,2025-03-15,2025-03-17,Hyderabad,Footwear,COD,1,3740.0
902000,373,36,2024-04-03,2024-04-07,Mumbai,Beauty & Personal Care,Prepaid,2,2260.0
902001,413,45,2025-02-24,2025-03-01,Delhi NCR,Accessories,COD,1,1290.0
902002,143,34,2025-02-23,2025-03-01,Bangalore,Beauty & Personal Care,Prepaid,1,410.0
902003,255,10,2025-02-12,2025-02-15,Kochi,Footwear,COD,1,3700.0
902004,565,24,2024-05-14,2024-05-20,Pune,Electronics,COD,1,11450.0
902005,455,24,2024-12-22,2024-12-27,Mumbai,Electronics,Prepaid,2,22900.0
902006,248,3,2024-12-14,2024-12-19,Hyderabad,Fashion & Apparel,COD,1,1770.0
902007,275,15,2024-07-18,2024-07-20,Pune,Footwear,Prepaid,2,7480.0
902008,256,11,2024-08-13,2024-08-16,Bangalore,Footwear,Prepaid,1,2560.0
902009,334,10,2024-07-03,2024-07-08,Kochi,Footwear,Prepaid,1,3700.0
902010,360,20,2024-08-05,2024-08-07,Delhi NCR,Electronics,Prepaid,1,12810.0
902011,361,33,2025-03-24,2025-03-29,Chennai,Beauty & Personal Care,COD,1,740.0
902012,458,6,2024-12-29,2025-01-01,Bangalore,Fashion & Apparel,COD,2,3020.0
902013,276,22,2024-06-06,2024-06-10,Bangalore,Electronics,Prepaid,2,26660.0
902014,441,30,2024-08-24,2024-08-30,Hyderabad,Home & Kitchen,Prepaid,1,2550.0
902015,596,38,2024-05-07,2024-05-11,Mumbai,Beauty & Personal Care,COD,1,510.0
902016,403,38,2024-04-23,2024-04-25,Mumbai,Beauty & Personal Care,Prepaid,1,510.0
902017,493,33,2024-07-07,2024-07-09,Mumbai,Beauty & Personal Care,Prepaid,1,740.0
902018,106,11,2024-04-29,2024-05-03,Delhi NCR,Footwear,Prepaid,2,5120.0
902019,30,2,2024-04-28,2024-05-01,Pune,Fashion & Apparel,Prepaid,1,1190.0
902020,227,30,2025-02-02,2025-02-05,Bangalore,Home & Kitchen,COD,1,2550.0
902021,188,45,2024-05-21,2024-05-24,Delhi NCR,Accessories,COD,1,1290.0
902022,482,14,2024-07-09,2024-07-13,Bangalore,Footwear,COD,1,2370.0
902023,542,18,2024-06-08,2024-06-14,Delhi NCR,Electronics,COD,1,13140.0
902024,9,20,2025-03-27,2025-03-29,Bangalore,Electronics,COD,1,12810.0
902025,50,1,2025-02-06,2025-02-09,Kochi,Fashion & Apparel,Prepaid,1,1110.0
902026,439,20,2024-09-30,2024-10-02,Hyderabad,Electronics,Prepaid,1,12810.0
902027,100,48,2024-12-24,2024-12-29,Delhi NCR,Accessories,COD,1,1560.0
902028,109,8,2025-01-25,2025-01-29,Mumbai,Fashion & Apparel,Prepaid,1,1870.0
902029,263,39,2025-02-21,2025-02-24,Bangalore,Beauty & Personal Care,Prepaid,2,1560.0
902030,230,46,2024-12-02,2024-12-05,Bangalore,Accessories,Prepaid,1,1320.0
902031,594,47,2024-12-22,2024-12-24,Hyderabad,Accessories,COD,1,890.0
902032,166,48,2024-10-02,2024-10-08,Bangalore,Accessories,Prepaid,1,1560.0
902033,72,46,2025-02-09,2025-02-15,Mumbai,Accessories,COD,1,1320.0
902034,121,47,2024-07-24,2024-07-28,Bangalore,Accessories,Prepaid,1,890.0
902035,257,27,2024-11-11,2024-11-17,Hyderabad,Home & Kitchen,Prepaid,1,1080.0
902036,442,13,2024-11-17,2024-11-21,Kochi,Footwear,Prepaid,1,3000.0
902037,166,37,2025-03-22,2025-03-28,Bangalore,Beauty & Personal Care,Prepaid,1,810.0
902038,56,39,2024-05-01,2024-05-04,Pune,Beauty & Personal Care,Prepaid,1,780.0
902039,480,28,2024-11-21,2024-11-26,Mumbai,Home & Kitchen,COD,1,3170.0
902040,505,40,2024-05-11,2024-05-17,Mumbai,Beauty & Personal Care,COD,1,540.0
902041,389,40,2024-06-02,2024-06-07,Bangalore,Beauty & Personal Care,COD,1,540.0
902042,490,15,2024-12-22,2024-12-24,Delhi NCR,Footwear,COD,2,7480.0
902043,373,47,2024-05-03,2024-05-07,Mumbai,Accessories,Prepaid,1,890.0
902044,147,36,2024-12-16,2024-12-19,Mumbai,Beauty & Personal Care,COD,2,2260.0
902045,135,45,2024-12-01,2024-12-07,Hyderabad,Accessories,Prepaid,1,1290.0
902046,539,27,2024-04-28,2024-05-01,Mumbai,Home & Kitchen,Prepaid,2,2160.0
902047,443,24,2024-09-06,2024-09-10,Hyderabad,Electronics,COD,1,11450.0
902048,55,23,2024-06-25,2024-06-27,Delhi NCR,Electronics,Prepaid,1,12780.0
902049,407,38,2024-11-12,2024-11-14,Mumbai,Beauty & Personal Care,COD,1,510.0
902050,432,4,2025-03-04,2025-03-07,Hyderabad,Fashion & Apparel,COD,1,970.0
902051,103,10,2025-01-06,2025-01-11,Bangalore,Footwear,COD,1,3700.0
902052,591,48,2024-06-29,2024-07-01,Hyderabad,Accessories,COD,2,3120.0
902053,568,35,2024-06-28,2024-06-30,Kochi,Beauty & Personal Care,Prepaid,1,590.0
902054,517,27,2024-11-17,2024-11-19,Chennai,Home & Kitchen,COD,2,2160.0
902055,390,21,2024-08-18,2024-08-22,Mumbai,Electronics,Prepaid,1,9950.0
902056,252,20,2024-12-07,2024-12-12,Kochi,Electronics,COD,1,12810.0
902057,531,13,2024-12-12,2024-12-17,Kochi,Footwear,Prepaid,1,3000.0
902058,541,37,2024-08-07,2024-08-13,Bangalore,Beauty & Personal Care,Prepaid,1,810.0
902059,268,22,2024-09-15,2024-09-18,Delhi NCR,Electronics,Prepaid,1,13330.0
902060,67,2,2025-01-23,2025-01-29,Pune,Fashion & Apparel,COD,1,1190.0
902061,135,32,2024-08-28,2024-08-30,Hyderabad,Home & Kitchen,Prepaid,1,1990.0
902062,84,27,2024-06-22,2024-06-28,Kochi,Home & Kitchen,Prepaid,1,1080.0
902063,536,12,2025-01-30,2025-02-01,Chennai,Footwear,Prepaid,1,2600.0
902064,581,44,2024-12-07,2024-12-13,Bangalore,Accessories,Prepaid,1,1130.0
902065,240,41,2024-10-17,2024-10-23,Chennai,Accessories,COD,1,1390.0
902066,519,38,2024-09-20,2024-09-22,Delhi NCR,Beauty & Personal Care,COD,1,510.0
902067,345,23,2024-05-03,2024-05-09,Bangalore,Electronics,Prepaid,1,12780.0
902068,262,17,2024-07-04,2024-07-08,Hyderabad,Electronics,Prepaid,2,27580.0
902069,13,43,2025-02-18,2025-02-21,Kochi,Accessories,Prepaid,2,1820.0
902070,151,27,2024-06-19,2024-06-22,Pune,Home & Kitchen,Prepaid,1,1080.0
902071,475,26,2024-10-30,2024-11-05,Bangalore,Home & Kitchen,COD,2,4500.0
902072,206,47,2025-03-10,2025-03-13,Chennai,Accessories,COD,1,890.0
902073,541,35,2024-08-16,2024-08-22,Bangalore,Beauty & Personal Care,Prepaid,1,590.0
902074,509,18,2024-04-12,2024-04-16,Mumbai,Electronics,Prepaid,2,26280.0
902075,328,3,2025-01-04,2025-01-08,Delhi NCR,Fashion & Apparel,COD,1,1770.0
902076,33,1,2024-07-05,2024-07-10,Bangalore,Fashion & Apparel,COD,2,2220.0
902077,591,33,2025-02-18,2025-02-20,Hyderabad,Beauty & Personal Care,Prepaid,1,740.0
902078,133,41,2024-09-13,2024-09-18,Kochi,Accessories,COD,2,2780.0
902079,437,28,2024-11-14,2024-11-17,Bangalore,Home & Kitchen,COD,1,3170.0
902080,78,23,2024-05-13,2024-05-16,Chennai,Electronics,COD,1,12780.0
902081,438,15,2024-12-06,2024-12-10,Hyderabad,Footwear,Prepaid,1,3740.0
902082,107,11,2025-01-27,2025-01-30,Chennai,Footwear,Prepaid,2,5120.0
902083,505,26,2024-06-10,2024-06-13,Mumbai,Home & Kitchen,Prepaid,1,2250.0
902084,156,14,2024-10-09,2024-10-11,Bangalore,Footwear,Prepaid,1,2370.0
902085,154,30,2024-10-04,2024-10-08,Chennai,Home & Kitchen,COD,1,2550.0
902086,172,29,2024-04-11,2024-04-17,Mumbai,Home & Kitchen,Prepaid,1,2450.0
902087,216,31,2024-05-07,2024-05-13,Delhi NCR,Home & Kitchen,COD,1,1740.0
902088,220,26,2024-08-24,2024-08-27,Chennai,Home & Kitchen,Prepaid,1,2250.0
902089,122,30,2025-02-03,2025-02-05,Mumbai,Home & Kitchen,COD,1,2550.0
902090,62,2,2024-10-29,2024-11-03,Pune,Fashion & Apparel,Prepaid,1,1190.0
902091,46,9,2024-09-10,2024-09-15,Bangalore,Footwear,Prepaid,2,6740.0
902092,511,30,2025-03-18,2025-03-20,Bangalore,Home & Kitchen,Prepaid,1,2550.0
902093,183,48,2025-02-27,2025-03-05,Hyderabad,Accessories,Prepaid,2,3120.0
902094,70,36,2024-09-13,2024-09-18,Pune,Beauty & Personal Care,Prepaid,1,1130.0
902095,287,17,2024-05-17,2024-05-23,Pune,Electronics,Prepaid,1,13790.0
902096,153,4,2024-12-08,2024-12-10,Bangalore,Fashion & Apparel,COD,1,970.0
902097,70,46,2024-12-13,2024-12-17,Pune,Accessories,COD,2,2640.0
902098,99,41,2024-12-14,2024-12-18,Delhi NCR,Accessories,Prepaid,1,1390.0
902099,279,43,2025-01-09,2025-01-12,Delhi NCR,Accessories,COD,2,1820.0
902100,423,33,2024-05-11,2024-05-16,Bangalore,Beauty & Personal Care,COD,1,740.0
902101,344,34,2024-08-22,2024-08-24,Mumbai,Beauty & Personal Care,COD,2,820.0
902102,63,45,2024-09-22,2024-09-27,Mumbai,Accessories,COD,1,1290.0
902103,574,36,2025-01-07,2025-01-11,Mumbai,Beauty & Personal Care,Prepaid,1,1130.0
902104,291,4,2025-01-26,2025-01-29,Hyderabad,Fashion & Apparel,COD,1,970.0
902105,538,14,2024-11-23,2024-11-25,Bangalore,Footwear,Prepaid,3,7110.0
902106,536,19,2024-10-09,2024-10-14,Chennai,Electronics,Prepaid,2,21600.0
902107,455,23,2024-12-15,2024-12-17,Mumbai,Electronics,Prepaid,1,12780.0
902108,600,34,2024-07-09,2024-07-13,Mumbai,Beauty & Personal Care,Prepaid,2,820.0
902109,380,36,2024-06-14,2024-06-20,Chennai,Beauty & Personal Care,COD,1,1130.0
902110,7,38,2025-01-09,2025-01-14,Mumbai,Beauty & Personal Care,COD,1,510.0
902111,353,22,2025-01-24,2025-01-28,Bangalore,Electronics,COD,1,13330.0
902112,56,34,2025-02-01,2025-02-03,Pune,Beauty & Personal Care,Prepaid,1,410.0
902113,153,37,2024-09-01,2024-09-06,Bangalore,Beauty & Personal Care,Prepaid,1,810.0
902114,207,48,2024-11-01,2024-11-03,Kochi,Accessories,Prepaid,1,1560.0
902115,451,36,2024-06-01,2024-06-06,Bangalore,Beauty & Personal Care,Prepaid,1,1130.0
902116,377,2,2024-09-30,2024-10-04,Delhi NCR,Fashion & Apparel,Prepaid,1,1190.0
902117,196,26,2024-07-29,2024-07-31,Mumbai,Home & Kitchen,COD,1,2250.0
902118,237,34,2024-12-27,2024-12-30,Hyderabad,Beauty & Personal Care,COD,2,820.0
902119,319,31,2024-09-08,2024-09-10,Chennai,Home & Kitchen,COD,1,1740.0
902120,170,23,2024-12-02,2024-12-06,Bangalore,Electronics,Prepaid,1,12780.0
902121,282,32,2024-10-14,2024-10-17,Hyderabad,Home & Kitchen,COD,1,1990.0
902122,68,31,2024-12-17,2024-12-19,Bangalore,Home & Kitchen,COD,1,1740.0
902123,243,24,2024-06-06,2024-06-10,Chennai,Electronics,Prepaid,1,11450.0
902124,150,16,2024-06-17,2024-06-19,Kochi,Footwear,Prepaid,1,3900.0
902125,173,13,2024-10-13,2024-10-16,Mumbai,Footwear,Prepaid,2,6000.0
902126,291,38,2024-12-18,2024-12-24,Hyderabad,Beauty & Personal Care,Prepaid,1,510.0
902127,112,27,2025-03-29,2025-04-01,Kochi,Home & Kitchen,Prepaid,2,2160.0
902128,431,30,2024-05-30,2024-06-05,Pune,Home & Kitchen,Prepaid,1,2550.0
902129,227,38,2025-02-07,2025-02-10,Bangalore,Beauty & Personal Care,Prepaid,1,510.0
902130,111,37,2024-07-15,2024-07-19,Bangalore,Beauty & Personal Care,COD,1,810.0
902131,524,3,2024-07-02,2024-07-06,Pune,Fashion & Apparel,COD,2,3540.0
902132,391,25,2024-12-24,2024-12-26,Pune,Home & Kitchen,COD,1,3150.0
902133,561,3,2025-02-10,2025-02-14,Pune,Fashion & Apparel,Prepaid,1,1770.0
902134,489,1,2024-12-05,2024-12-09,Delhi NCR,Fashion & Apparel,COD,1,1110.0
902135,36,35,2024-10-18,2024-10-21,Pune,Beauty & Personal Care,COD,1,590.0
902136,113,9,2024-06-03,2024-06-06,Kochi,Footwear,Prepaid,1,3370.0
902137,57,12,2024-10-10,2024-10-12,Delhi NCR,Footwear,Prepaid,1,2600.0
902138,87,36,2024-08-17,2024-08-20,Pune,Beauty & Personal Care,Prepaid,1,1130.0
902139,587,19,2024-12-27,2024-12-30,Hyderabad,Electronics,COD,1,10800.0
902140,212,48,2024-08-13,2024-08-19,Bangalore,Accessories,Prepaid,1,1560.0
902141,216,43,2024-08-01,2024-08-05,Delhi NCR,Accessories,Prepaid,1,910.0
902142,181,15,2024-08-02,2024-08-05,Kochi,Footwear,COD,2,7480.0
902143,489,46,2024-06-25,2024-06-28,Delhi NCR,Accessories,Prepaid,2,2640.0
902144,472,28,2024-08-05,2024-08-07,Bangalore,Home & Kitchen,Prepaid,2,6340.0
902145,45,35,2024-08-02,2024-08-06,Hyderabad,Beauty & Personal Care,Prepaid,2,1180.0
902146,99,9,2025-03-28,2025-03-30,Delhi NCR,Footwear,COD,1,3370.0
902147,339,19,2025-01-13,2025-01-16,Delhi NCR,Electronics,COD,2,21600.0
902148,504,37,2025-03-03,2025-03-06,Pune,Beauty & Personal Care,COD,1,810.0
902149,524,29,2024-07-02,2024-07-05,Pune,Home & Kitchen,Prepaid,1,2450.0
902150,192,25,2024-05-24,2024-05-28,Bangalore,Home & Kitchen,Prepaid,1,3150.0
902151,427,22,2024-06-25,2024-06-30,Bangalore,Electronics,COD,1,13330.0
902152,151,8,2024-05-08,2024-05-10,Pune,Fashion & Apparel,Prepaid,1,1870.0
902153,126,15,2024-04-20,2024-04-25,Mumbai,Footwear,Prepaid,1,3740.0
902154,401,36,2024-05-31,2024-06-04,Kochi,Beauty & Personal Care,COD,1,1130.0
902155,197,38,2025-02-06,2025-02-11,Hyderabad,Beauty & Personal Care,Prepaid,1,510.0
902156,225,5,2024-08-14,2024-08-17,Bangalore,Fashion & Apparel,Prepaid,2,3920.0
902157,489,21,2024-06-23,2024-06-25,Delhi NCR,Electronics,COD,1,9950.0
902158,346,27,2024-04-20,2024-04-26,Bangalore,Home & Kitchen,COD,1,1080.0
902159,334,16,2025-02-22,2025-02-26,Kochi,Footwear,Prepaid,1,3900.0
902160,103,43,2024-10-20,2024-10-23,Bangalore,Accessories,Prepaid,2,1820.0
902161,381,16,2024-07-07,2024-07-09,Mumbai,Footwear,COD,2,7800.0
902162,396,2,2024-12-19,2024-12-21,Delhi NCR,Fashion & Apparel,COD,1,1190.0
902163,383,47,2024-07-28,2024-07-30,Mumbai,Accessories,Prepaid,1,890.0
902164,465,46,2024-11-30,2024-12-03,Bangalore,Accessories,COD,1,1320.0
902165,244,22,2024-12-18,2024-12-21,Mumbai,Electronics,Prepaid,1,13330.0
902166,305,38,2024-11-15,2024-11-19,Bangalore,Beauty & Personal Care,COD,1,510.0
902167,438,3,2024-11-10,2024-11-13,Hyderabad,Fashion & Apparel,Prepaid,1,1770.0
902168,395,4,2024-09-16,2024-09-20,Delhi NCR,Fashion & Apparel,COD,1,970.0
902169,480,13,2024-09-09,2024-09-11,Mumbai,Footwear,Prepaid,1,3000.0
902170,9,7,2024-05-04,2024-05-09,Bangalore,Fashion & Apparel,Prepaid,1,2150.0
902171,78,38,2024-07-24,2024-07-29,Chennai,Beauty & Personal Care,COD,2,1020.0
902172,396,31,2024-05-04,2024-05-10,Delhi NCR,Home & Kitchen,Prepaid,1,1740.0
902173,436,39,2024-11-28,2024-12-02,Mumbai,Beauty & Personal Care,COD,1,780.0
902174,290,47,2024-10-15,2024-10-18,Delhi NCR,Accessories,Prepaid,1,890.0
902175,240,20,2024-09-29,2024-10-04,Chennai,Electronics,COD,1,12810.0
902176,314,32,2024-07-18,2024-07-22,Kochi,Home & Kitchen,COD,1,1990.0
902177,291,38,2024-06-17,2024-06-22,Hyderabad,Beauty & Personal Care,COD,1,510.0
902178,234,28,2024-09-01,2024-09-07,Bangalore,Home & Kitchen,Prepaid,1,3170.0
902179,72,35,2024-05-15,2024-05-20,Mumbai,Beauty & Personal Care,Prepaid,1,590.0
902180,516,10,2024-12-22,2024-12-27,Mumbai,Footwear,COD,2,7400.0
902181,5,45,2024-11-12,2024-11-14,Mumbai,Accessories,COD,2,2580.0
902182,33,42,2024-04-01,2024-04-06,Bangalore,Accessories,Prepaid,1,810.0
902183,59,11,2024-12-17,2024-12-23,Delhi NCR,Footwear,Prepaid,1,2560.0
902184,595,43,2024-05-08,2024-05-14,Delhi NCR,Accessories,COD,1,910.0
902185,559,4,2024-12-18,2024-12-24,Kochi,Fashion & Apparel,COD,2,1940.0
902186,410,31,2024-07-23,2024-07-28,Bangalore,Home & Kitchen,COD,1,1740.0
902187,65,21,2024-05-04,2024-05-08,Pune,Electronics,COD,1,9950.0
902188,384,4,2024-08-09,2024-08-11,Chennai,Fashion & Apparel,COD,1,970.0
902189,369,9,2025-02-03,2025-02-06,Delhi NCR,Footwear,Prepaid,1,3370.0
902190,591,13,2024-08-11,2024-08-17,Hyderabad,Footwear,Prepaid,1,3000.0
902191,244,33,2024-06-21,2024-06-24,Mumbai,Beauty & Personal Care,Prepaid,1,740.0
902192,16,6,2024-06-10,2024-06-13,Delhi NCR,Fashion & Apparel,Prepaid,2,3020.0
902193,163,32,2024-07-02,2024-07-08,Mumbai,Home & Kitchen,Prepaid,1,1990.0
902194,593,14,2024-05-08,2024-05-10,Pune,Footwear,Prepaid,1,2370.0
902195,432,43,2025-01-08,2025-01-12,Hyderabad,Accessories,COD,1,910.0
902196,191,16,2025-03-05,2025-03-09,Pune,Footwear,Prepaid,1,3900.0
902197,81,28,2024-04-08,2024-04-10,Chennai,Home & Kitchen,Prepaid,1,3170.0
902198,425,24,2025-01-07,2025-01-10,Hyderabad,Electronics,Prepaid,2,22900.0
902199,52,1,2024-08-13,2024-08-18,Kochi,Fashion & Apparel,COD,2,2220.0
902200,101,28,2024-05-03,2024-05-06,Bangalore,Home & Kitchen,COD,1,3170.0
902201,260,42,2024-07-28,2024-07-30,Pune,Accessories,COD,1,810.0
902202,531,36,2024-07-31,2024-08-04,Kochi,Beauty & Personal Care,Prepaid,1,1130.0
902203,530,27,2024-12-12,2024-12-17,Delhi NCR,Home & Kitchen,COD,2,2160.0
902204,419,13,2024-11-24,2024-11-27,Delhi NCR,Footwear,COD,1,3000.0
902205,435,22,2024-05-29,2024-05-31,Bangalore,Electronics,COD,1,13330.0
902206,166,33,2025-02-03,2025-02-05,Bangalore,Beauty & Personal Care,Prepaid,1,740.0
902207,394,6,2024-06-12,2024-06-15,Delhi NCR,Fashion & Apparel,COD,2,3020.0
902208,300,10,2024-11-27,2024-11-30,Mumbai,Footwear,COD,1,3700.0
902209,421,46,2025-03-09,2025-03-15,Mumbai,Accessories,Prepaid,1,1320.0
902210,229,47,2024-09-02,2024-09-04,Hyderabad,Accessories,Prepaid,1,890.0
902211,494,8,2025-03-15,2025-03-21,Bangalore,Fashion & Apparel,Prepaid,1,1870.0
902212,63,22,2024-08-31,2024-09-02,Mumbai,Electronics,Prepaid,1,13330.0
902213,479,44,2024-12-31,2025-01-04,Chennai,Accessories,COD,1,1130.0
902214,39,26,2024-12-05,2024-12-11,Pune,Home & Kitchen,Prepaid,1,2250.0
902215,585,24,2024-09-21,2024-09-25,Bangalore,Electronics,Prepaid,1,11450.0
902216,564,10,2024-08-10,2024-08-15,Mumbai,Footwear,Prepaid,1,3700.0
902217,354,8,2024-11-17,2024-11-19,Chennai,Fashion & Apparel,Prepaid,2,3740.0
902218,346,44,2025-02-21,2025-02-27,Bangalore,Accessories,COD,1,1130.0
902219,242,43,2024-12-28,2025-01-01,Kochi,Accessories,Prepaid,1,910.0
902220,499,13,2025-02-06,2025-02-12,Mumbai,Footwear,COD,1,3000.0
902221,109,23,2024-10-26,2024-10-29,Mumbai,Electronics,Prepaid,1,12780.0
902222,359,35,2024-10-31,2024-11-04,Pune,Beauty & Personal Care,COD,1,590.0
902223,278,42,2024-12-22,2024-12-26,Mumbai,Accessories,COD,1,810.0
902224,19,14,2024-12-24,2024-12-30,Kochi,Footwear,Prepaid,1,2370.0
902225,45,47,2025-02-24,2025-02-27,Hyderabad,Accessories,Prepaid,1,890.0
902226,490,46,2024-12-28,2025-01-01,Delhi NCR,Accessories,COD,2,2640.0
902227,230,34,2024-08-05,2024-08-08,Bangalore,Beauty & Personal Care,COD,1,410.0
902228,432,21,2024-12-17,2024-12-23,Hyderabad,Electronics,COD,1,9950.0
902229,12,30,2024-05-17,2024-05-20,Pune,Home & Kitchen,COD,2,5100.0
902230,83,32,2024-11-29,2024-12-04,Delhi NCR,Home & Kitchen,Prepaid,1,1990.0
902231,425,19,2025-02-16,2025-02-18,Hyderabad,Electronics,COD,1,10800.0
